
04-07-2026 10:31:06 | INFO | ================================================================================
07-07-2026 09:40:59 | INFO | SARIMA Training Completed
07-07-2026 09:59:58 | INFO | Preparing Data for Prophet
07-07-2026 10:02:02 | INFO | Training Prophet Model
07-07-2026 10:02:03 | INFO | Chain [1] start processing
07-07-2026 10:02:04 | INFO | Chain [1] done processing
07-07-2026 10:02:04 | INFO | Prophet Training Completed
07-07-2026 10:11:24 | INFO | Creating Lag Features
07-07-2026 10:13:32 | INFO | Training XGBoost
07-07-2026 10:13:33 | INFO | XGBoost Training Completed
08-07-2026 16:09:22 | INFO | ================================================================================
08-07-2026 16:09:22 | INFO | Libraries Imported Successfully
08-07-2026 16:09:22 | INFO | ================================================================================
08-07-2026 16:09:22 | INFO | Loading Superstore Dataset...
08-07-2026 16:09:22 | INFO | Dataset Shape : (9800, 18)
08-07-2026 16:09:22 | INFO | Rows : 9800
08-07-2026 16:09:22 | INFO | Columns : 18
08-07-2026 16:09:22 | INFO | Checking Dataset Information
08-07-2026 16:09:22 | INFO | Generating Statistical Summary
08-07-2026 16:09:22 | INFO | Handling Missing Postal Codes
08-07-2026 16:09:22 | INFO | Missing Values Handled
08-07-2026 16:09:22 | INFO | Duplicate Rows : 0
08-07-2026 16:09:22 | INFO | Converting Date Columns
08-07-2026 16:09:22 | INFO | Date Conversion Completed
08-07-2026 16:09:22 | INFO | Creating Time Features
08-07-2026 16:09:22 | INFO | Time Features Created
08-07-2026 16:09:22 | INFO | Shipping Days Feature Created
08-07-2026 16:09:22 | INFO | Clean Dataset Saved
08-07-2026 16:09:22 | INFO | Plotting Sales Distribution
08-07-2026 16:09:23 | INFO | Sales Boxplot
08-07-2026 16:09:27 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
08-07-2026 16:09:27 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
08-07-2026 16:09:28 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
08-07-2026 16:09:28 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
08-07-2026 16:09:29 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
08-07-2026 16:09:29 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
